,LabelValue,Mean,Median,Min,Max,Variance,Count,Session,Subject,Acquisition,Quant,Segmentation,Run,Reconstruction,site,date,sub,ses,rec,run
140,1.0,1.2456897000471752,1.120702624320984,0.8622568249702454,2.3788719177246094,0.1541281391721579,18,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
141,2.0,0.9409199588828616,0.9385965168476104,0.703545093536377,1.1441673040390017,0.0125519503154104,18,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
142,3.0,0.8524378273222182,0.8423599004745483,0.7220512628555298,0.9622530937194824,0.0035500143157528,18,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
143,4.0,1.1106583334150768,1.0893629789352417,0.9814684391021729,1.3076560497283936,0.0073881446214923,21,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
144,5.0,1.179406508019096,1.1708652973175049,0.9434568285942078,1.4378756284713743,0.015991948553068,19,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
145,6.0,0.6478188131984911,0.6570777297019958,0.5342091917991638,0.7461252212524414,0.0031802098483095,19,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
146,7.0,0.6062913160575064,0.6050556302070618,0.5224714279174805,0.6754639744758606,0.0013738000299092,19,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
147,8.0,1.6578772574663163,1.6133042573928833,0.9388819336891174,2.5082836151123047,0.2035871892375813,20,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
148,9.0,1.1697406988394887,0.1313663572072982,0.1257138401269912,10.0,9.173358377672075,19,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
149,10.0,5.753552210650274,10.0,0.0614876151084899,10.0,24.043203725558808,21,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
150,11.0,0.0225719015062269,0.0010000000474974,0.0010000000474974,0.0896970033645629,0.0012901932031883,18,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
151,12.0,0.0475049997912719,0.0618759393692016,0.0010000000474974,0.0703641697764396,0.0007880361841733,19,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
152,13.0,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0,19,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
153,14.0,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0010000000474974,0.0,21,9,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
154,1.0,0.8668255478615655,0.8924544982939007,0.4203673146709386,1.1597472713938888,0.0453657621637296,18,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
155,2.0,1.078847621501785,1.0654207243386589,0.8739980564642256,1.4213729996658626,0.0186182130382824,18,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
156,3.0,1.1789743655076552,1.1872829905302336,1.0392276278734642,1.3849432186369337,0.0071046388918206,18,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
157,4.0,0.9055321954873056,0.917967674078124,0.7647270856948238,1.0188814638958532,0.0044922684711011,21,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
158,5.0,0.8575135573193334,0.8540692104301293,0.6954704427830896,1.0599319117654211,0.0082120030755043,19,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
159,6.0,1.555680744154336,1.5218899603453755,1.3402576022311723,1.8719258585426035,0.0192957776860055,19,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
160,7.0,1.6556569171238122,1.6527405912375042,1.480463855642293,1.913980261056382,0.0106494343439355,19,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
161,8.0,0.653255017674706,0.6198889959588565,0.3986789986487339,1.0650966475313175,0.036914135037758,20,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
162,9.0,6.850021062846224,7.612299079146904,0.1,7.954573649089381,5.387441060047606,19,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
163,10.0,4.931818097313833,0.1,0.1,16.263437738406015,34.04533335853567,21,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
164,11.0,726.0126134472916,999.999952502551,11.148644464025368,999.999952502551,195184.7349022269,18,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
165,12.0,274.7117750541534,16.161370804137537,14.211778568228546,999.999952502551,187873.4658501632,19,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
166,13.0,999.9999525025512,999.999952502551,999.999952502551,999.999952502551,5.169878828456423e-26,19,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
167,14.0,999.9999525025512,999.999952502551,999.999952502551,999.999952502551,1.1632227364026952e-25,21,9,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,09,CGv1,01
168,1.0,1.3447270765900612,1.2994312644004822,0.7124674320220947,2.0123157501220703,0.1112845340392928,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
169,2.0,1.294568955898285,1.2537049651145935,0.7877407073974609,2.892925977706909,0.1639674577770125,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
170,3.0,0.8940221716960272,0.9054355621337892,0.7202908396720886,1.0710605382919312,0.0090500942038683,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
171,4.0,0.642595554391543,0.6432988941669464,0.5353694558143616,0.7495420575141907,0.0028043861169046,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
172,5.0,0.4720226588348548,0.4781199693679809,0.3985057473182678,0.5201167464256287,0.0008337868174214,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
173,6.0,0.3558755164796656,0.3571216315031051,0.3256473243236542,0.3780305683612823,0.0001806570605923,22,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
174,7.0,0.2589318994432688,0.2592187821865082,0.2151930928230285,0.2825164794921875,0.0002475744399617,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
175,8.0,0.1920401290768668,0.1921071261167526,0.1880692690610885,0.1958815157413482,6.466740376878105e-06,21,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
176,9.0,0.1393183126397754,0.1393648535013198,0.1375269442796707,0.1417605876922607,1.6623630170657312e-06,23,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
177,10.0,0.0986286414166291,0.0977624915540218,0.0921741873025894,0.1078712120652198,1.6051008319624262e-05,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
178,11.0,0.0729006431672884,0.0726966634392738,0.065885029733181,0.0812509134411811,1.0959334401449453e-05,23,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
179,12.0,0.0529235235669396,0.0533506516367197,0.0463461391627788,0.0583309605717659,1.105839670494056e-05,22,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
180,13.0,0.0372956624875466,0.0355385076254606,0.0318273864686489,0.0530033968389034,2.321577351730079e-05,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
181,14.0,0.0196783014204508,0.0302061447873711,0.0010000005131587,0.0549623966217041,0.0003158847260842,24,9,P0010,R4,T1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
182,1.0,0.7924243134269887,0.7695698686482617,0.4969399061451158,1.4035729284661371,0.0431970482017451,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
183,2.0,0.8285073557108215,0.798346108688988,0.3456707871912625,1.2694532485236183,0.0404885956107755,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
184,3.0,1.1317450961722713,1.1044743869045863,0.9336540412503156,1.388328082105346,0.0156075750244704,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
185,4.0,1.5668392254527446,1.5545068064077237,1.3341479507053111,1.867868981204539,0.0168689750587302,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
186,5.0,2.1267325433307054,2.091532648356138,1.9226452654567423,2.509374097436409,0.018057127085035,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
187,6.0,2.8140599917546307,2.800208607753099,2.645288724493581,3.070806744925441,0.0117402053767815,22,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
188,7.0,3.877847666327884,3.857749703633383,3.5396165271401565,4.646989301010625,0.0683803904754412,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
189,8.0,5.208160143749597,5.205428971917744,5.105126924382441,5.317189804545795,0.0047768134802009,21,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
190,9.0,7.178420968044184,7.1754102621758165,7.054146827966303,7.271302399960474,0.0043974599569006,23,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
191,10.0,10.155366864762366,10.228933267128482,9.270313931351687,10.849024323015728,0.1618857985646814,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
192,11.0,13.745352763560405,13.755789505185977,12.307553941826336,15.177954750111926,0.3833589995576646,23,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
193,12.0,18.971567387442512,18.74478047009456,17.14355447258026,21.57677032142328,1.4837972869005112,22,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
194,13.0,27.197726736409493,28.138851886263627,18.86671533598805,31.419482117547886,9.08917274435561,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
195,14.0,446.084066180905,33.110375540201986,18.194257555448555,999.9994868415248,222594.75029696463,24,9,P0010,R4,R1,T1mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
196,1.0,1.3775119185447693,1.3014569282531738,0.7598170042037964,2.123021125793457,0.1368583561834438,21,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
197,2.0,1.185838457942009,1.1324183940887451,0.7252792119979858,2.7170443534851074,0.1796004525848234,20,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
198,3.0,0.9120428621768952,0.8729950189590454,0.7199224829673767,1.3948510885238647,0.0287334021344285,20,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
199,4.0,0.6825527220964431,0.6763908565044403,0.5586783289909363,0.8533575534820557,0.0070936865209157,20,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
200,5.0,0.4976783409714699,0.4967113584280014,0.4522146880626678,0.5360173583030701,0.0005133820375788,20,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
201,6.0,0.4088719964027404,0.4014237821102142,0.3456113636493683,0.4734317362308502,0.0010362822656402,20,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
202,7.0,0.3174645498394966,0.318887248635292,0.2647395431995392,0.3663789331912994,0.000446956437744,20,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
203,8.0,0.2318749495527961,0.2296150177717209,0.2207788974046707,0.2475237846374511,7.425403416342502e-05,22,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
204,9.0,0.1640850894153118,0.1640206426382064,0.1556079536676406,0.1706112474203109,1.513438977650494e-05,20,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
205,10.0,0.1133497350272678,0.1133509948849678,0.099516712129116,0.1203918680548667,2.0100924862740528e-05,21,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
206,11.0,0.0892898004502058,0.0884759612381458,0.0818768292665481,0.1059245318174362,3.0811843846591385e-05,20,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
207,12.0,0.0660771715144316,0.065970778465271,0.0590139999985694,0.0734366029500961,1.5529790970309107e-05,21,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
208,13.0,0.052428100967691,0.0528114177286624,0.0382401458919048,0.06717050075531,4.8773349128728696e-05,21,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
209,14.0,0.0417125439714817,0.037664420902729,0.0316489748656749,0.0647237971425056,7.589537887262008e-05,21,9,P0010,R4,T1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
210,1.0,0.7793137900116437,0.7683696465792442,0.4710268719658926,1.316106370964794,0.0437638627556858,21,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
211,2.0,0.9221043110229232,0.8846988152540338,0.3680469914734062,1.3787793493284033,0.0603186763670157,20,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
212,3.0,1.1291825456147693,1.145629924593644,0.7169224071497656,1.3890384363024748,0.0323334280042863,20,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
213,4.0,1.4870910036001168,1.47848706280049,1.1718417396313912,1.789938768174814,0.0323002423718978,20,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
214,5.0,2.013535511807828,2.013241667040969,1.8656112241697012,2.211339052882378,0.0085574740947713,20,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
215,6.0,2.460868068164593,2.49119597035138,2.1122369361237534,2.893423380067231,0.0371742344314936,20,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
216,7.0,3.164459519535303,3.135936411182371,2.729414574385107,3.777297444553952,0.0480292882867694,20,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
217,8.0,4.318540096517122,4.355127239700385,4.040015796723143,4.52941839892912,0.0249806723701799,22,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
218,9.0,6.097857828275144,6.096807015709024,5.861278286867222,6.426406725557719,0.0213034000406395,20,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
219,10.0,8.836787431889368,8.822154591716039,8.306208850786042,10.048563488538177,0.1356803373950889,21,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
220,11.0,11.240268843568462,11.302810250181857,9.44068369094637,12.21346758244048,0.4337780151840892,20,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
221,12.0,15.188336220786436,15.158226464258416,13.6171876125527,16.94513166408378,0.8382353762036316,21,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
222,13.0,19.42892350155236,18.93529927823292,14.88748764346448,26.150527846487453,7.297430862866778,21,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
223,14.0,24.87544079385492,26.550255547073697,15.45026781723343,31.596600023988582,19.332577786597625,21,9,P0010,R4,R1,T2mimics,1,LLRv1,Leiden,20245205,P0010,09,LLRv1,01
224,1.0,0.2920503533548779,0.2951609194278717,0.196470245718956,0.3907082080841064,0.0028632700383027,27,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
225,2.0,0.3471444352315022,0.3387421518564224,0.239273726940155,0.453747421503067,0.0037850290579153,26,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
226,3.0,0.390499805410703,0.3945708572864532,0.2966579794883728,0.5053419470787048,0.0044783383965639,24,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
227,4.0,0.2920213827620382,0.2851542532444,0.2312532216310501,0.35277059674263,0.0009687947262462,23,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
228,5.0,0.2288514704753955,0.2343717887997627,0.159473180770874,0.2571520209312439,0.000547766786753,24,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
229,6.0,0.2279877867549657,0.2268706634640693,0.2001534849405288,0.2493404597043991,0.0002145273579822,24,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
230,7.0,0.1912131863832473,0.1948175132274627,0.1672999411821365,0.20363250374794,0.0001108351470682,25,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
231,8.0,0.1538341375796691,0.1547010540962219,0.146663099527359,0.1591401100158691,8.710757689744584e-06,23,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
232,9.0,0.1346320193260908,0.1345838159322738,0.1328624635934829,0.1363342404365539,1.03752701834219e-06,24,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
233,10.0,0.1220477349483049,0.1212680265307426,0.1193911209702491,0.1255298405885696,3.728856498825856e-06,26,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
234,11.0,0.1145512756581107,0.1136447712779045,0.1090904623270034,0.1235510483384132,1.0492520437691368e-05,24,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
235,12.0,0.1162273490428924,0.1158401444554328,0.1128248944878578,0.1227001026272773,4.828907665912574e-06,25,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
236,13.0,0.1031472668051719,0.1029618978500366,0.096185103058815,0.1186094880104065,2.2019791773466575e-05,25,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
237,14.0,0.0991089186416222,0.0977837033569812,0.0910276472568512,0.1079645529389381,2.481190749999173e-05,26,8,P0010,R4,T1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
238,1.0,3.545020450824219,3.3879823993581555,2.559454803633748,5.089829232618083,0.4526048808838498,27,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
239,2.0,2.978210991402475,2.952102856460475,2.203869273102284,4.179313846062635,0.3143703974515184,26,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
240,3.0,2.637468344637336,2.534582085121423,1.9788580896179877,3.3708852252167176,0.2041290162487811,24,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
241,4.0,3.4642537561099203,3.5068738713250758,2.8347033716349315,4.324264081368937,0.141838827639515,23,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
242,5.0,4.424288003520887,4.266751084680299,3.888750305669872,6.270646858400398,0.2923418278556978,24,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
243,6.0,4.404746414040453,4.407797788934154,4.010580557946878,4.996165818932044,0.0836712871849027,24,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
244,7.0,5.246438488157242,5.13300874974434,4.910807369131098,5.977288413456867,0.0920073507271215,25,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
245,8.0,6.502926619143881,6.464080066177273,6.283770948130437,6.818347649972151,0.0159050679944634,23,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
246,9.0,7.428078866455031,7.430321784546347,7.334914521824555,7.526580291779648,0.0031600330715577,24,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
247,10.0,8.195549200081816,8.24620500214435,7.966233329950208,8.375832238388883,0.0165248262212925,26,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
248,11.0,8.736538128438214,8.799348960770933,8.09382043656112,9.166704207398588,0.05829970259622,24,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
249,12.0,8.606853538135633,8.632585920028177,8.149952433517287,8.863292135474762,0.0256442034804893,25,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
250,13.0,9.714083399403089,9.712330686216506,8.43102872100976,10.396620351786936,0.1792391916631022,25,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
251,14.0,10.115294520605117,10.226659599081165,9.262299271183691,10.985673365568998,0.2557320978309891,26,8,P0010,R4,R1,T1mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
252,1.0,0.3563384030546461,0.3505439162254333,0.2826733887195587,0.4606775045394897,0.0031102740675512,21,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
253,2.0,0.4162598763193403,0.4112076163291931,0.2772428393363952,0.5148153305053711,0.0051849279020999,21,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
254,3.0,0.4322443363212404,0.4250699281692505,0.3066399693489074,0.5368465185165405,0.0037639871328998,21,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
255,4.0,0.3100510686635971,0.3130269050598144,0.2525876760482788,0.3604678809642792,0.0009109244985322,22,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
256,5.0,0.2613594189286232,0.263265311717987,0.2286789715290069,0.2928102016448974,0.0004754449655684,20,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
257,6.0,0.271957790106535,0.2728776186704635,0.2199592590332031,0.298016607761383,0.0003694278363987,20,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
258,7.0,0.2327528858468646,0.2335880994796753,0.2047363072633743,0.2599340081214905,0.0002121380667253,21,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
259,8.0,0.1669615005904978,0.1680598929524421,0.1513792127370834,0.1791970878839492,6.251733663605258e-05,22,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
260,9.0,0.1408502779901027,0.140959657728672,0.1361961364746093,0.1460217833518982,9.906659567088805e-06,20,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
261,10.0,0.1248652271926403,0.1237516924738884,0.1212432011961937,0.1323149800300598,1.1967762626379775e-05,20,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
262,11.0,0.1185046480525107,0.119433157145977,0.1136946603655815,0.1235405430197715,5.91337388109816e-06,21,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
263,12.0,0.1177239733792486,0.1176642701029777,0.1135033890604972,0.1236845254898071,6.79008233046724e-06,21,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
264,13.0,0.1076104066201618,0.1076050028204917,0.0987635105848312,0.1161468103528022,2.9994966396917068e-05,21,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
265,14.0,0.100350122898817,0.0962533093988895,0.0895499289035797,0.1180076524615287,7.509382117982521e-05,20,8,P0010,R4,T1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
266,1.0,2.8749533829204488,2.85270961415546,2.1707159350002057,3.537651720700542,0.1946810650141986,21,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
267,2.0,2.48424061382194,2.431861571356324,1.9424440974171164,3.6069461790017248,0.2320623621611212,21,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
268,3.0,2.3630151360157456,2.3525540945861243,1.8627297849733369,3.261153469729705,0.1250968070046306,21,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
269,4.0,3.2571315078944028,3.195488172669298,2.774172271118646,3.9590213412029778,0.1081043093847062,22,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
270,5.0,3.853251503597957,3.7998946009526255,3.415181555773592,4.37294252861879,0.1059752253962681,20,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
271,6.0,3.696812189111285,3.664931660716904,3.355517692492773,4.546296456877266,0.0791199307970205,20,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
272,7.0,4.313511852553337,4.28104001114582,3.847130305214277,4.884331525593027,0.0751677194890999,21,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
273,8.0,6.003029596342418,5.9506906733894445,5.580447828748283,6.6059268106831,0.082946430158981,22,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
274,9.0,7.103281065949962,7.09422874043104,6.848293296008432,7.342352183289919,0.0251557441938197,20,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
275,10.0,8.014641310877547,8.080723385973625,7.557723243224737,8.247885160849695,0.0470255305775286,20,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
276,11.0,8.44206883974428,8.372884246689981,8.094508697763768,8.795487816090327,0.0304797161010411,21,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
277,12.0,8.498579786469742,8.498756666954353,8.08508579419994,8.810309615222153,0.0348912421180428,21,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
278,13.0,9.317027343066574,9.293248211407182,8.609793045219627,10.125196989034396,0.2274028804427972,21,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
279,14.0,10.036162315546566,10.389273826701393,8.474026718953724,11.166954706091628,0.6799332869387522,20,8,P0010,R4,R1,T2mimics,1,CGv1,Leiden,20245205,P0010,08,CGv1,01
