,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
76,30,62,0.328960824,0.321412444,0.337046742,3.59E-05,5,107.7586212,66.5,90.5,-100.0000048,,iFhlup,1,2,R4,CGv2,UBC,,None
77,38,63,0.336265115,0.300254583,0.392233849,0.00044065,41,883.6206665,77.5,108.1707317,-88.39361304,Right-choroid-plexus,iFhlup,1,2,R4,CGv2,UBC,Right,choroid-plexus
78,10,77,0.292894583,0.253032684,0.339304358,0.000449763,31,668.1034546,100.1612903,100.1612903,-86.42937096,WM-hypointensities,iFhlup,1,2,R4,CGv2,UBC,,None
79,5,165,0.145979695,0,0.528382003,0.026794121,14231,306702.5625,94.47649498,110.8356756,-91.57497844,,iFhlup,1,2,R4,CGv2,UBC,,None
80,34,258,0.015700119,0,0.621875167,0.004628107,41883,902650.8125,89.71826278,105.5855001,-107.024993,,iFhlup,1,2,R4,CGv2,UBC,,None
81,40,259,0,0,0,0,633,13642.24121,96.69826224,38.90600316,-126.6220014,,iFhlup,1,2,R4,CGv2,UBC,,None
82,24,0,5.13E-05,0,0.46204257,1.81E-05,245815,5297737,0,0,0,Unknown,iFhlup,1,1,R4,LLRv1,UBC,,None
83,18,2,0.285500928,0.227905869,0.402196556,0.000734752,10163,219030.1719,117.0368002,117.3961921,-80.90945688,Left-Cerebral-White-Matter,iFhlup,1,1,R4,LLRv1,UBC,Left,Cerebral-White-Matter
84,34,3,0.335468622,0,0.552434266,0.001354157,9594,206767.2344,119.141651,119.3584532,-86.12459436,Left-Cerebral-Cortex,iFhlup,1,1,R4,LLRv1,UBC,Left,Cerebral-Cortex
85,11,4,0.470222582,0.27658096,10,0.613590901,590,12715.5166,103.8559322,105.9872881,-85.98480921,Left-Lateral-Ventricle,iFhlup,1,1,R4,LLRv1,UBC,Left,Lateral-Ventricle
86,40,5,0.389560069,0.324414015,0.443355709,0.001652842,7,150.8620605,115,108.2142857,-113.3004972,Left-Inf-Lat-Vent,iFhlup,1,1,R4,LLRv1,UBC,Left,Inf-Lat-Vent
87,14,7,0.303484003,0.259929627,0.385116786,0.000408645,696,15000,102.9597701,147.6616379,-126.1642929,Left-Cerebellum-White-Matter,iFhlup,1,1,R4,LLRv1,UBC,Left,Cerebellum-White-Matter
88,26,8,0.332351838,0,0.502784133,0.000934657,1994,42974.13672,106.3841525,156.2725677,-128.6549346,Left-Cerebellum-Cortex,iFhlup,1,1,R4,LLRv1,UBC,Left,Cerebellum-Cortex
89,8,10,0.292501285,0.257583857,0.356960148,0.000436254,253,5452.585938,100.6818182,114.3972332,-92.02671882,Left-Thalamus,iFhlup,1,1,R4,LLRv1,UBC,Left,Thalamus
90,1,11,0.30679107,0.249290526,0.369161785,0.000599032,124,2672.413818,107.016129,88.28629032,-88.76529973,Left-Caudate,iFhlup,1,1,R4,LLRv1,UBC,Left,Caudate
91,21,12,0.303461058,0.247412562,0.375458539,0.000746589,303,6530.172363,116.0973597,98.29207921,-96.21031552,Left-Putamen,iFhlup,1,1,R4,LLRv1,UBC,Left,Putamen
92,4,13,0.269413199,0.249647751,0.301469505,0.000182837,61,1314.655151,109.795082,102.0901639,-97.45619475,Left-Pallidum,iFhlup,1,1,R4,LLRv1,UBC,Left,Pallidum
93,29,14,0.42239803,0.307792336,0.612053335,0.006125466,65,1400.862061,90.96153846,103.2307692,-99.15119842,3rd-Ventricle,iFhlup,1,1,R4,LLRv1,UBC,,None
94,16,15,0.451091918,0.316022396,0.73664248,0.009565941,73,1573.275757,87.19178082,137.8767123,-123.5238589,4th-Ventricle,iFhlup,1,1,R4,LLRv1,UBC,,None
95,6,16,0.29305925,0.243030056,0.410187334,0.000590068,736,15862.06836,87.51019022,123.4103261,-121.74382,Brain-Stem,iFhlup,1,1,R4,LLRv1,UBC,,None
96,12,17,0.344897427,0.275836229,0.429397434,0.000961862,201,4331.896484,114.4527363,119.4527363,-108.9037617,Left-Hippocampus,iFhlup,1,1,R4,LLRv1,UBC,Left,Hippocampus
