;Unnamed: 0;SegId;Mean;Min;Max;Variance;Count;Volume;x;y;z;StructName;sub;ses;run;acq;rec;side;StructNameNoSide
80;10;3;0.334549706;0;0.490451425;0.000942777;10114;217974.125;114.9003856;116.2539549;-93.85727339;Left-Cerebral-Cortex;0GVLq6;1;1;R4;CGv1;Left;Cerebral-Cortex
81;6;4;0.320217722;0.260141611;0.57463783;0.001901805;517;11142.24121;97.6934236;109.1054159;-94.39739031;Left-Lateral-Ventricle;0GVLq6;1;1;R4;CGv1;Left;Lateral-Ventricle
82;7;5;0.37553897;0.315996379;0.408180714;0.000454842;19;409.4827576;116.4473684;101.0526316;-117.0598956;Left-Inf-Lat-Vent;0GVLq6;1;1;R4;CGv1;Left;Inf-Lat-Vent
83;21;7;0.314871442;0.275369346;0.373574734;0.000296417;779;16788.79297;107.737484;136.7265725;-138.1966311;Left-Cerebellum-White-Matter;0GVLq6;1;1;R4;CGv1;Left;Cerebellum-White-Matter
84;37;8;0.3297338;0;0.425775319;0.000680341;2590;55818.96484;111.7258687;144.746139;-142.5868766;Left-Cerebellum-Cortex;0GVLq6;1;1;R4;CGv1;Left;Cerebellum-Cortex
85;29;10;0.297065471;0.252806425;0.393389374;0.000502039;278;5991.378906;94.6852518;112.1672662;-99.66510028;Left-Thalamus;0GVLq6;1;1;R4;CGv1;Left;Thalamus
86;38;11;0.296684854;0.25225687;0.369819582;0.000679203;148;3189.655029;96.63851351;85.10135135;-91.63560603;Left-Caudate;0GVLq6;1;1;R4;CGv1;Left;Caudate
87;36;12;0.299754071;0.250464678;0.351450861;0.000527944;287;6185.344727;108.2752613;92.45644599;-99.37523006;Left-Putamen;0GVLq6;1;1;R4;CGv1;Left;Putamen
88;8;13;0.278800924;0.253063083;0.298434973;0.000125528;56;1206.896484;102.7232143;97.90178571;-101.6625663;Left-Pallidum;0GVLq6;1;1;R4;CGv1;Left;Pallidum
89;14;14;0.396337942;0.3216286;0.512951016;0.002208389;63;1357.758545;84.12698413;101.7063492;-106.2944765;3rd-Ventricle;0GVLq6;1;1;R4;CGv1;;None
90;1;15;0.362274173;0.289008111;0.483662546;0.001519856;92;1982.758545;87.79891304;127.7717391;-134.1829127;4th-Ventricle;0GVLq6;1;1;R4;CGv1;;None
91;12;16;0.297494324;0.251599222;0.373071015;0.000370647;787;16961.20703;86.8360864;115.794155;-131.8845067;Brain-Stem;0GVLq6;1;1;R4;CGv1;;None
92;3;17;0.345945339;0.297949702;0.401272923;0.000650265;226;4870.689453;112.1681416;114.1261062;-114.6780637;Left-Hippocampus;0GVLq6;1;1;R4;CGv1;Left;Hippocampus
93;19;18;0.371737255;0.30925259;0.413208276;0.000591695;78;1681.034424;108.1089744;95.67307692;-115.4730372;Left-Amygdala;0GVLq6;1;1;R4;CGv1;Left;Amygdala
94;16;24;0.35800325;0;0.706493139;0.005223888;18206;392370.6875;81.59562782;108.5740965;-91.62345606;CSF;0GVLq6;1;1;R4;CGv1;;None
95;26;26;0.336678383;0.298477799;0.378307819;0.000353574;38;818.9655151;94.60526316;79.73684211;-104.718698;Left-Accumbens-area;0GVLq6;1;1;R4;CGv1;Left;Accumbens-area
96;34;28;0.299339892;0.269794613;0.352995872;0.000339107;172;3706.896484;96.39534884;107.7906977;-110.8460351;Left-VentralDC;0GVLq6;1;1;R4;CGv1;Left;VentralDC
