,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
61,13,43,0.382642376,0.275563389,0.955360234,0.010994502,555,11961.20605,78.08558559,92.31531532,-96.21622105,Right-Lateral-Ventricle,B120a9,1,2,R4,CGv2,Leiden,Right,Lateral-Ventricle
62,29,44,0.348171969,0.3139956,0.386633217,0.000460604,15,323.2758484,56.33333333,92.33333333,-120.9195446,Right-Inf-Lat-Vent,B120a9,1,2,R4,CGv2,Leiden,Right,Inf-Lat-Vent
63,15,46,0.326388004,0.279729843,0.408006847,0.000528537,903,19461.20703,60.0055371,133.5825028,-132.2144618,Right-Cerebellum-White-Matter,B120a9,1,2,R4,CGv2,Leiden,Right,Cerebellum-White-Matter
64,6,47,0.33963688,0,0.5104478,0.001202606,1937,41745.6875,53.73902943,140.4788332,-136.4392187,Right-Cerebellum-Cortex,B120a9,1,2,R4,CGv2,Leiden,Right,Cerebellum-Cortex
65,8,49,0.322024789,0.276971072,0.465733439,0.000864689,211,4547.413574,76.81279621,100.1303318,-102.6474961,Right-Thalamus,B120a9,1,2,R4,CGv2,Leiden,Right,Thalamus
66,9,50,0.327326044,0.273277491,0.433888197,0.000981719,104,2241.37915,80.57692308,76.73076923,-99.76790928,Right-Caudate,B120a9,1,2,R4,CGv2,Leiden,Right,Caudate
67,20,51,0.303221434,0.257795393,0.344462186,0.000346508,232,5000,68.56681034,79.6875,-107.5505397,Right-Putamen,B120a9,1,2,R4,CGv2,Leiden,Right,Putamen
68,22,52,0.293247711,0.274114698,0.321046323,0.000127006,51,1099.137939,70.83333333,86.2745098,-107.9783684,Right-Pallidum,B120a9,1,2,R4,CGv2,Leiden,Right,Pallidum
69,0,53,0.350150277,0.294964671,0.396474868,0.000461791,163,3512.930908,59.66257669,100.5674847,-117.1779186,Right-Hippocampus,B120a9,1,2,R4,CGv2,Leiden,Right,Hippocampus
70,30,54,0.361933853,0.323735625,0.40025565,0.000288495,60,1293.103394,65.79166667,88.08333333,-122.4137975,Right-Amygdala,B120a9,1,2,R4,CGv2,Leiden,Right,Amygdala
71,24,58,0.354830543,0.313813537,0.397506267,0.000315031,28,603.4482422,83.57142857,75.71428571,-115.2709405,Head-ExtraCerebral,B120a9,1,2,R4,CGv2,Leiden,,None
72,33,60,0.313559419,0.284766644,0.390451998,0.000476055,141,3038.792969,75.85106383,99.13120567,-114.5267837,Right-VentralDC,B120a9,1,2,R4,CGv2,Leiden,Right,VentralDC
73,36,62,0.329581052,0.329581052,0.329581052,0,1,21.55172348,65,82.5,-113.793108,,B120a9,1,2,R4,CGv2,Leiden,,None
74,38,63,0.349559155,0.302298784,0.534902692,0.001717891,54,1163.793091,66.2037037,102.8240741,-103.7037084,Right-choroid-plexus,B120a9,1,2,R4,CGv2,Leiden,Right,choroid-plexus
75,2,77,0.299899971,0.256271183,0.509442568,0.001745005,34,732.758606,93.89705882,102.2058824,-95.9432097,WM-hypointensities,B120a9,1,2,R4,CGv2,Leiden,,None
76,7,165,0.064636653,0,0.731274664,0.016618431,17093,368383.625,90.71462002,103.8414848,-100.3046263,,B120a9,1,2,R4,CGv2,Leiden,,None
77,17,258,0.038660239,0,1.877025127,0.010028901,42977,926228.4375,87.04859576,97.03987016,-118.5044491,,B120a9,1,2,R4,CGv2,Leiden,,None
78,1,259,0,0,0,0,596,12844.82715,97.08473154,35.5159396,-140.0196755,,B120a9,1,2,R4,CGv2,Leiden,,None
79,25,0,0.000122944,0,0.425585449,4.03E-05,244416,5267586,0,0,0,Unknown,B120a9,1,1,R4,LLRv1,Leiden,,None
80,9,2,0.302182948,0,0.608038545,0.00107047,9666,208318.9531,113.296348,106.5939892,-93.85189953,Left-Cerebral-White-Matter,B120a9,1,1,R4,LLRv1,Leiden,Left,Cerebral-White-Matter
81,12,3,0.342503928,0,0.818788886,0.003159933,9176,197758.6094,114.8485179,110.4650719,-99.45247449,Left-Cerebral-Cortex,B120a9,1,1,R4,LLRv1,Leiden,Left,Cerebral-Cortex
82,15,4,0.560240514,0.270332098,10,1.03546694,599,12909.48242,100.3255426,99.86644407,-97.96212558,Left-Lateral-Ventricle,B120a9,1,1,R4,LLRv1,Leiden,Left,Lateral-Ventricle
83,17,5,0.367587676,0.331117123,0.436423838,0.000831516,12,258.6206665,110,104.1666667,-124.1379354,Left-Inf-Lat-Vent,B120a9,1,1,R4,LLRv1,Leiden,Left,Inf-Lat-Vent
84,31,7,0.31400116,0.25928995,0.425411493,0.000674547,728,15689.6543,92.34203297,136.6620879,-138.6225884,Left-Cerebellum-White-Matter,B120a9,1,1,R4,LLRv1,Leiden,Left,Cerebellum-White-Matter
