;Unnamed: 0;SegId;Mean;Min;Max;Variance;Count;Volume;x;y;z;StructName;sub;ses;run;acq;rec;side;StructNameNoSide
308;39;46;0.305208823;0.187208652;0.408793122;0.000723758;842;18146.55078;72.08135392;147.3248219;-132.4842372;Right-Cerebellum-White-Matter;sABiMs;1;2;R4;LLRv1;Right;Cerebellum-White-Matter
309;35;47;0.319018011;0;0.648545861;0.007400239;2147;46271.55078;68.19399162;154.7135538;-137.8009453;Right-Cerebellum-Cortex;sABiMs;1;2;R4;LLRv1;Right;Cerebellum-Cortex
310;33;49;0.295377644;0.248656586;0.435155958;0.00075451;229;4935.344727;81.72489083;117.0087336;-94.77488816;Right-Thalamus;sABiMs;1;2;R4;LLRv1;Right;Thalamus
311;18;50;0.303042316;0.25973323;0.367121935;0.000575065;122;2629.310303;81.49590164;92.21311475;-87.70492301;Right-Caudate;sABiMs;1;2;R4;LLRv1;Right;Caudate
312;0;51;0.302777622;0.249203026;0.357292384;0.000498083;269;5797.413574;71.68215613;95.93866171;-97.60287624;Right-Putamen;sABiMs;1;2;R4;LLRv1;Right;Putamen
313;23;52;0.269410539;0.248765081;0.29995057;0.000147254;56;1206.896484;75.80357143;101.6071429;-97.53695062;Right-Pallidum;sABiMs;1;2;R4;LLRv1;Right;Pallidum
314;12;53;0.348393643;0.291197747;0.412353605;0.000555409;200;4310.344727;67.875;117.4875;-112.1206942;Right-Hippocampus;sABiMs;1;2;R4;LLRv1;Right;Hippocampus
315;26;54;0.356185232;0.295678139;0.429963559;0.000573915;69;1487.06897;72.31884058;101.2318841;-114.3928081;Right-Amygdala;sABiMs;1;2;R4;LLRv1;Right;Amygdala
316;25;58;0.342827221;0.301617593;0.374073327;0.000436047;27;581.8965454;87.12962963;88.24074074;-102.809711;Head-ExtraCerebral;sABiMs;1;2;R4;LLRv1;;None
317;28;60;0.297285924;0.253634125;0.407828152;0.000793528;141;3038.792969;81.43617021;113.2978723;-107.6302321;Right-VentralDC;sABiMs;1;2;R4;LLRv1;Right;VentralDC
318;5;62;0.341310427;0.329643041;0.355048716;8.48E-05;6;129.3103333;68.33333333;97.08333333;-104.0229932;;sABiMs;1;2;R4;LLRv1;;None
319;7;63;0.349497914;0.274798751;0.451022178;0.001553413;53;1142.241333;73.96226415;120.9433962;-96.74691439;Right-choroid-plexus;sABiMs;1;2;R4;LLRv1;Right;choroid-plexus
320;37;77;0.310661107;0.247250691;0.389275104;0.001382527;46;991.3792725;98.80434783;116.5217391;-86.95652673;WM-hypointensities;sABiMs;1;2;R4;LLRv1;;None
321;34;165;0.037502923;0;1.795693874;0.011524288;20040;431896.5313;94.42352794;118.1417166;-96.43386125;;sABiMs;1;2;R4;LLRv1;;None
322;2;258;0.001346606;0;10;0.002430339;48648;1048448.25;91.73660788;109.9910068;-112.5363671;;sABiMs;1;2;R4;LLRv1;;None
323;11;259;0;0;0;0;661;14245.68945;99.15279879;38.51361573;-124.4926748;;sABiMs;1;2;R4;LLRv1;;None
324;9;0;0.00181333;0;10;0.002178131;230792;4973965.5;0;0;0;Unknown;uFRVah;1;1;R4;CGv1;;None
325;13;2;0.293991166;0.222412035;0.558100224;0.001097533;9725;209590.5156;112.2316195;120.2573265;-96.76695811;Left-Cerebral-White-Matter;uFRVah;1;1;R4;CGv1;Left;Cerebral-White-Matter
326;17;3;0.339272973;0;0.652660668;0.003982158;9842;212112.0625;116.4440662;120.5608616;-103.1010705;Left-Cerebral-Cortex;uFRVah;1;1;R4;CGv1;Left;Cerebral-Cortex
327;35;4;0.432886208;0.254939198;1.471389055;0.020760693;659;14202.58594;99.30955994;115.5462822;-102.6738575;Left-Lateral-Ventricle;uFRVah;1;1;R4;CGv1;Left;Lateral-Ventricle
328;4;5;0.373387009;0.323384553;0.422658116;0.001055469;12;258.6206665;116.25;105.8333333;-127.5862112;Left-Inf-Lat-Vent;uFRVah;1;1;R4;CGv1;Left;Inf-Lat-Vent
329;7;7;0.307501477;0.247246042;0.467882484;0.000661771;874;18836.20703;104.1046911;141.9250572;-146.271605;Left-Cerebellum-White-Matter;uFRVah;1;1;R4;CGv1;Left;Cerebellum-White-Matter
330;6;8;0.335371671;0.22169961;0.681309104;0.001594757;2481;53469.82422;107.6491334;150.280129;-151.9451317;Left-Cerebellum-Cortex;uFRVah;1;1;R4;CGv1;Left;Cerebellum-Cortex
331;32;10;0.326943849;0.252980232;0.415320009;0.001109392;236;5086.206543;96.86440678;114.9152542;-109.643488;Left-Thalamus;uFRVah;1;1;R4;CGv1;Left;Thalamus
332;23;11;0.326959953;0.240908071;0.410198897;0.001089624;116;2500;100.4741379;91.50862069;-101.337698;Left-Caudate;uFRVah;1;1;R4;CGv1;Left;Caudate
333;10;12;0.315254381;0.258048952;0.384683996;0.000639217;263;5668.103516;110.8745247;96.36882129;-110.0301606;Left-Putamen;uFRVah;1;1;R4;CGv1;Left;Putamen
334;19;13;0.277182801;0.249389529;0.318240881;0.000200909;58;1250;104.9568966;100.5603448;-111.2366276;Left-Pallidum;uFRVah;1;1;R4;CGv1;Left;Pallidum
335;29;14;0.555963808;0.333854914;1.977996707;0.067412539;101;2176.724121;85.47029703;105.2722772;-114.9539137;3rd-Ventricle;uFRVah;1;1;R4;CGv1;;None
336;1;15;0.412320236;0.307006836;0.567836225;0.003681597;79;1702.586182;86.64556962;129.6518987;-144.4783977;4th-Ventricle;uFRVah;1;1;R4;CGv1;;None
337;5;16;0.297948364;0.192387834;0.424973547;0.001062345;632;13620.68945;87.00553797;115.9849684;-140.9046309;Brain-Stem;uFRVah;1;1;R4;CGv1;;None
338;33;17;0.358673227;0.293045431;0.460320473;0.001129704;182;3922.413574;110.6181319;114.1758242;-125.5968213;Left-Hippocampus;uFRVah;1;1;R4;CGv1;Left;Hippocampus
339;36;18;0.375632101;0.309399396;0.420275062;0.000639476;76;1637.93103;109.4078947;97.10526316;-126.7241423;Left-Amygdala;uFRVah;1;1;R4;CGv1;Left;Amygdala
340;24;24;0.388332112;0;10;0.024087818;17147;369547.4063;82.20752901;112.0570654;-101.3343087;CSF;uFRVah;1;1;R4;CGv1;;None
341;27;26;0.3633593;0.317017496;0.467400938;0.000961166;29;625;97.4137931;84.9137931;-114.9821686;Left-Accumbens-area;uFRVah;1;1;R4;CGv1;Left;Accumbens-area
342;31;28;0.302146897;0.258571982;0.485358477;0.000922048;139;2995.689453;97.53597122;109.5323741;-120.838506;Left-VentralDC;uFRVah;1;1;R4;CGv1;Left;VentralDC
343;14;31;0.372134101;0.273609638;0.522570431;0.003745158;34;732.758606;108.1617647;126.3235294;-113.1845887;Left-choroid-plexus;uFRVah;1;1;R4;CGv1;Left;choroid-plexus
344;11;41;0.29407771;0;0.438671976;0.000955513;9945;214331.8906;60.00201106;114.9238311;-98.56903099;Right-Cerebral-White-Matter;uFRVah;1;1;R4;CGv1;Right;Cerebral-White-Matter
345;18;42;0.339057625;0;0.604184031;0.003546881;9375;202047.4063;55.3632;113.1634667;-105.551453;Right-Cerebral-Cortex;uFRVah;1;1;R4;CGv1;Right;Cerebral-Cortex
346;30;43;0.408645775;0.2537736;0.811698318;0.008413711;531;11443.96484;71.72787194;110.7862524;-103.4482806;Right-Lateral-Ventricle;uFRVah;1;1;R4;CGv1;Right;Lateral-Ventricle
347;2;44;0.366076979;0.281918347;0.401300132;0.001439179;12;258.6206665;58.54166667;103.9583333;-128.7356365;Right-Inf-Lat-Vent;uFRVah;1;1;R4;CGv1;Right;Inf-Lat-Vent
348;3;46;0.31826836;0.251035899;0.539413691;0.001283677;960;20689.6543;66.609375;138.0833333;-147.7873603;Right-Cerebellum-White-Matter;uFRVah;1;1;R4;CGv1;Right;Cerebellum-White-Matter
349;20;47;0.335406834;0;0.620070875;0.001834057;2217;47780.17188;62.12562021;144.6594497;-153.8876744;Right-Cerebellum-Cortex;uFRVah;1;1;R4;CGv1;Right;Cerebellum-Cortex
350;22;49;0.317373921;0.26248607;0.388828933;0.000612976;204;4396.551758;73.32107843;112.1568627;-109.956056;Right-Thalamus;uFRVah;1;1;R4;CGv1;Right;Thalamus
351;38;50;0.319463585;0.255743861;0.427146554;0.000794121;111;2392.241211;72.88288288;90.13513514;-101.3979544;Right-Caudate;uFRVah;1;1;R4;CGv1;Right;Caudate
352;12;51;0.307752187;0.26264745;0.367213249;0.000491623;246;5301.724121;62.79471545;93.49593496;-111.8587094;Right-Putamen;uFRVah;1;1;R4;CGv1;Right;Putamen
353;28;52;0.284055829;0.254930645;0.322056323;0.000159464;56;1206.896484;67.27678571;97.76785714;-113.6083789;Right-Pallidum;uFRVah;1;1;R4;CGv1;Right;Pallidum
354;25;53;0.33729511;0.262284428;0.407930613;0.00077094;189;4073.275635;60.85978836;109.4708995;-127.6956803;Right-Hippocampus;uFRVah;1;1;R4;CGv1;Right;Hippocampus
355;0;54;0.352432786;0.293763846;0.415663958;0.000698191;87;1875;65.22988506;93.10344828;-128.8149072;Right-Amygdala;uFRVah;1;1;R4;CGv1;Right;Amygdala
356;8;58;0.367962881;0.30525583;0.419117033;0.001088629;25;538.7930908;79.6;82.9;-114.4827631;Head-ExtraCerebral;uFRVah;1;1;R4;CGv1;;None
357;15;60;0.293887247;0.235320896;0.444937766;0.001078051;152;3275.862061;74.25986842;107.7796053;-121.3475543;Right-VentralDC;uFRVah;1;1;R4;CGv1;Right;VentralDC
358;16;62;0.331616938;0.331616938;0.331616938;0;1;21.55172348;60;92.5;-120.6896596;;uFRVah;1;1;R4;CGv1;;None
359;34;63;0.372971478;0.284549445;0.538098454;0.002771177;48;1034.482666;66.35416667;114.84375;-112.6436827;Right-choroid-plexus;uFRVah;1;1;R4;CGv1;Right;choroid-plexus
360;37;77;0.292137629;0.253751665;0.376569211;0.000702946;32;689.6551514;93.984375;130.3125;-105.1724185;WM-hypointensities;uFRVah;1;1;R4;CGv1;;None
361;21;165;0.042967997;0;0.590942323;0.011167942;20931;451099.125;88.88407147;117.5647365;-104.7789252;;uFRVah;1;1;R4;CGv1;;None
362;26;258;0.01749246;0;10;0.006680067;48205;1038900.813;86.86241054;109.3764132;-124.6047635;;uFRVah;1;1;R4;CGv1;;None
363;39;259;0;0;0;0;684;14741.37891;93.57090643;31.3998538;-131.9217627;;uFRVah;1;1;R4;CGv1;;None
364;27;0;0.001411559;0;1.865493059;0.00044145;230169;4960538.5;0;0;0;Unknown;uFRVah;1;2;R4;CGv1;;None
365;32;2;0.293343568;0.206720576;0.422774494;0.001001573;9673;208469.8281;112.683242;120.4106792;-98.2321975;Left-Cerebral-White-Matter;uFRVah;1;2;R4;CGv1;Left;Cerebral-White-Matter
366;19;3;0.340151425;0;0.679658413;0.003689101;9815;211530.1719;116.7320428;120.574376;-104.8377794;Left-Cerebral-Cortex;uFRVah;1;2;R4;CGv1;Left;Cerebral-Cortex
367;2;4;0.438075387;0.26297614;1.570463896;0.022975473;659;14202.58594;99.93550835;116.5440061;-104.2959599;Left-Lateral-Ventricle;uFRVah;1;2;R4;CGv1;Left;Lateral-Ventricle
368;3;5;0.343432948;0.293351769;0.410409838;0.00179725;10;215.5172424;117.5;103.75;-130.3448318;Left-Inf-Lat-Vent;uFRVah;1;2;R4;CGv1;Left;Inf-Lat-Vent
369;10;7;0.30873481;0.247385845;0.464323938;0.000832647;840;18103.44727;104.3541667;141.4642857;-147.3604309;Left-Cerebellum-White-Matter;uFRVah;1;2;R4;CGv1;Left;Cerebellum-White-Matter
370;13;8;0.335500565;0.221538574;0.605246544;0.001447603;2491;53685.34375;107.5140506;150.4847451;-153.3008525;Left-Cerebellum-Cortex;uFRVah;1;2;R4;CGv1;Left;Cerebellum-Cortex
371;38;10;0.321722006;0.255941123;0.435182959;0.001051789;236;5086.206543;97.62711864;115.4872881;-110.9585084;Left-Thalamus;uFRVah;1;2;R4;CGv1;Left;Thalamus
372;39;11;0.320789636;0.25067836;0.413086295;0.000986853;121;2607.758545;100.8884298;91.34297521;-103.2202954;Left-Caudate;uFRVah;1;2;R4;CGv1;Left;Caudate
373;16;12;0.314030878;0.254152298;0.376847178;0.000668929;259;5581.896484;111.1969112;97.32625483;-111.2235434;Left-Putamen;uFRVah;1;2;R4;CGv1;Left;Putamen
374;21;13;0.282236649;0.251957506;0.317645758;0.00028099;65;1400.862061;105.6153846;101.9230769;-113.7400576;Left-Pallidum;uFRVah;1;2;R4;CGv1;Left;Pallidum
375;4;14;1.033308587;0.337268651;10;4.114859009;87;1875;86.37931034;105.9195402;-116.1315939;3rd-Ventricle;uFRVah;1;2;R4;CGv1;;None
376;14;15;0.422686506;0.311015844;0.733156919;0.007199732;74;1594.827515;86.79054054;129.0202703;-145.7595567;4th-Ventricle;uFRVah;1;2;R4;CGv1;;None
377;17;16;0.301148641;0.227038324;0.479458481;0.000947737;596;12844.82715;87.27768456;116.4219799;-142.4265257;Brain-Stem;uFRVah;1;2;R4;CGv1;;None
378;12;17;0.358765775;0.278050929;0.450799197;0.001112801;178;3836.206787;110.8426966;115.0140449;-126.6175944;Left-Hippocampus;uFRVah;1;2;R4;CGv1;Left;Hippocampus
379;35;18;0.370755292;0.281311631;0.431743085;0.000792549;75;1616.379272;109.9333333;97.43333333;-128.3218434;Left-Amygdala;uFRVah;1;2;R4;CGv1;Left;Amygdala
380;22;24;0.390166649;0;10;0.023529196;17348;373879.3125;82.48558912;112.8843383;-103.0916858;CSF;uFRVah;1;2;R4;CGv1;;None
381;24;26;0.36901199;0.320848823;0.47006312;0.001280066;28;603.4482422;97.32142857;85.17857143;-115.5172459;Left-Accumbens-area;uFRVah;1;2;R4;CGv1;Left;Accumbens-area
382;37;28;0.298710583;0.251682788;0.376924664;0.00066105;151;3254.310303;98.6589404;110.2483444;-122.0369991;Left-VentralDC;uFRVah;1;2;R4;CGv1;Left;VentralDC
383;31;31;0.382740202;0.277871192;0.616661787;0.004876295;41;883.6206665;106.8902439;123.7195122;-113.204378;Left-choroid-plexus;uFRVah;1;2;R4;CGv1;Left;choroid-plexus
384;15;41;0.292929364;0;0.419057071;0.000922964;9747;210064.6563;60.41166513;115.6112137;-100.0622697;Right-Cerebral-White-Matter;uFRVah;1;2;R4;CGv1;Right;Cerebral-White-Matter
385;20;42;0.336620513;0;0.558893442;0.003489525;9218;198663.7813;55.6601215;113.7912237;-107.3428346;Right-Cerebral-Cortex;uFRVah;1;2;R4;CGv1;Right;Cerebral-Cortex
386;5;43;0.413765141;0.271079838;0.834738791;0.008019112;520;11206.89648;72.27403846;111.7067308;-104.4429755;Right-Lateral-Ventricle;uFRVah;1;2;R4;CGv1;Right;Lateral-Ventricle
387;7;44;0.354521828;0.314506859;0.386175603;0.000629407;9;193.9655151;58.88888889;105.2777778;-128.3524947;Right-Inf-Lat-Vent;uFRVah;1;2;R4;CGv1;Right;Inf-Lat-Vent
388;11;46;0.31481081;0.223418072;0.479473442;0.00113997;981;21142.24023;66.74821611;138.0835882;-148.328592;Right-Cerebellum-White-Matter;uFRVah;1;2;R4;CGv1;Right;Cerebellum-White-Matter
389;25;47;0.335127046;0;0.659953237;0.001758749;2271;48943.96484;61.96389256;144.5728754;-155.5504981;Right-Cerebellum-Cortex;uFRVah;1;2;R4;CGv1;Right;Cerebellum-Cortex
390;8;49;0.320210655;0.267502129;0.417910844;0.000811957;223;4806.03418;74.20403587;112.9484305;-111.8138286;Right-Thalamus;uFRVah;1;2;R4;CGv1;Right;Thalamus
391;0;50;0.327581714;0.266407043;0.484941006;0.001131718;107;2306.034424;73.76168224;91.28504673;-103.3838268;Right-Caudate;uFRVah;1;2;R4;CGv1;Right;Caudate
392;34;51;0.309027579;0.26351878;0.365585268;0.000466932;255;5495.689453;63.57843137;94.14705882;-113.6984494;Right-Putamen;uFRVah;1;2;R4;CGv1;Right;Putamen
393;33;52;0.282168596;0.254558861;0.322735161;0.000323267;59;1271.551636;68.22033898;98.94067797;-114.5528976;Right-Pallidum;uFRVah;1;2;R4;CGv1;Right;Pallidum
394;9;53;0.335775825;0.270256847;0.398662627;0.000657087;196;4224.137695;60.58673469;109.3877551;-128.7825518;Right-Hippocampus;uFRVah;1;2;R4;CGv1;Right;Hippocampus
395;6;54;0.3448033;0.286382765;0.4134579;0.000524628;86;1853.448242;65.43604651;93.37209302;-130.0320813;Right-Amygdala;uFRVah;1;2;R4;CGv1;Right;Amygdala
396;28;58;0.363187207;0.330332339;0.432569563;0.000747764;20;431.0344849;79.5;82.75;-116.5517286;Head-ExtraCerebral;uFRVah;1;2;R4;CGv1;;None
397;30;60;0.291334009;0.240888357;0.41173619;0.00103896;129;2780.172363;75.42635659;107.9457364;-123.3360108;Right-VentralDC;uFRVah;1;2;R4;CGv1;Right;VentralDC
398;18;62;0.331988027;0.331147313;0.333658963;2.09E-06;3;64.65516663;60.83333333;93.33333333;-120.6896596;;uFRVah;1;2;R4;CGv1;;None
399;1;63;0.37943929;0.299784094;0.488030374;0.002623491;53;1142.241333;67.68867925;114.6698113;-113.0123663;Right-choroid-plexus;uFRVah;1;2;R4;CGv1;Right;choroid-plexus
400;36;77;0.299195524;0.267121226;0.384091675;0.000516819;34;732.758606;87.42647059;118.4558824;-104.8681588;WM-hypointensities;uFRVah;1;2;R4;CGv1;;None
401;26;165;0.044479246;0;0.631438792;0.011793169;21124;455258.5938;88.64088241;117.4644954;-106.9701775;;uFRVah;1;2;R4;CGv1;;None
402;23;258;0.01710676;0;1.570258021;0.004620173;48823;1052219.75;86.87437273;109.6848309;-126.3090432;;uFRVah;1;2;R4;CGv1;;None
403;29;259;0;0;0;0;714;15387.93066;93.01820728;31.39705882;-133.0773731;;uFRVah;1;2;R4;CGv1;;None
404;25;0;0.001868023;0;10;0.003627287;230607;4969978.5;0;0;0;Unknown;uFRVah;1;1;R4;LLRv1;;None
405;16;2;0.294673399;0.228844687;0.676914394;0.001129931;9743;209978.4375;112.248794;120.1747408;-96.73612306;Left-Cerebral-White-Matter;uFRVah;1;1;R4;LLRv1;Left;Cerebral-White-Matter
406;18;3;0.338299162;0;0.91062361;0.004363262;9858;212456.8906;116.435636;120.5211503;-103.0656052;Left-Cerebral-Cortex;uFRVah;1;1;R4;LLRv1;Left;Cerebral-Cortex
407;31;4;0.446413791;0.252433121;4.780075073;0.061210925;659;14202.58594;99.32852807;115.5614568;-102.6895552;Left-Lateral-Ventricle;uFRVah;1;1;R4;LLRv1;Left;Lateral-Ventricle
408;30;5;0.377639117;0.340342134;0.423652828;0.000894556;12;258.6206665;116.25;105.8333333;-127.5862112;Left-Inf-Lat-Vent;uFRVah;1;1;R4;LLRv1;Left;Inf-Lat-Vent
409;2;7;0.306633462;0.25178349;0.486233622;0.000580225;876;18879.31055;104.1067352;142.0405251;-146.3116085;Left-Cerebellum-White-Matter;uFRVah;1;1;R4;LLRv1;Left;Cerebellum-White-Matter
410;29;8;0.334588133;0.213642269;0.7587412;0.00185142;2494;53750;107.6944667;150.2085004;-152.0615032;Left-Cerebellum-Cortex;uFRVah;1;1;R4;LLRv1;Left;Cerebellum-Cortex
411;38;10;0.325366867;0.259915382;0.441681087;0.001081379;235;5064.654785;96.86170213;114.893617;-109.6111565;Left-Thalamus;uFRVah;1;1;R4;LLRv1;Left;Thalamus
412;35;11;0.325919574;0.241397873;0.42067638;0.001086845;119;2564.655029;100.5042017;91.17647059;-101.5937457;Left-Caudate;uFRVah;1;1;R4;LLRv1;Left;Caudate
413;15;12;0.315544294;0.260949463;0.405032605;0.000600981;264;5689.654785;110.9659091;96.63825758;-110.1489074;Left-Putamen;uFRVah;1;1;R4;LLRv1;Left;Putamen
414;20;13;0.278459273;0.255106241;0.309376627;0.000163712;57;1228.448242;104.8684211;100.4385965;-111.2522732;Left-Pallidum;uFRVah;1;1;R4;LLRv1;Left;Pallidum
415;11;14;0.597472941;0.335471392;8.726927757;0.706056747;101;2176.724121;85.4950495;105.2475248;-114.9197724;3rd-Ventricle;uFRVah;1;1;R4;LLRv1;;None
416;5;15;0.491170132;0.295650184;3.113711596;0.116872753;79;1702.586182;86.64556962;129.6518987;-144.4783977;4th-Ventricle;uFRVah;1;1;R4;LLRv1;;None
417;27;16;0.297030407;0.186382756;0.485332906;0.001093464;635;13685.34473;86.91338583;115.976378;-140.9774681;Brain-Stem;uFRVah;1;1;R4;LLRv1;;None
418;0;17;0.36033807;0.289144218;0.502229989;0.001329904;181;3900.862061;110.5524862;114.1436464;-125.6239327;Left-Hippocampus;uFRVah;1;1;R4;LLRv1;Left;Hippocampus
419;8;18;0.388289747;0.294784129;0.464857936;0.001363617;74;1594.827515;109.3243243;97.22972973;-126.7940397;Left-Amygdala;uFRVah;1;1;R4;LLRv1;Left;Amygdala
420;21;24;0.403311574;0;10;0.063861762;17191;370495.6875;82.22369263;112.0248967;-101.4484371;CSF;uFRVah;1;1;R4;LLRv1;;None
421;24;26;0.369735228;0.322974414;0.467188209;0.000954963;29;625;97.4137931;84.9137931;-114.9821686;Left-Accumbens-area;uFRVah;1;1;R4;LLRv1;Left;Accumbens-area
422;3;28;0.298840216;0.258120298;0.488298118;0.000828489;140;3017.241211;97.5;109.6785714;-120.7389207;Left-VentralDC;uFRVah;1;1;R4;LLRv1;Left;VentralDC
423;10;31;0.369677231;0.286919087;0.537230492;0.003610948;36;775.8620605;107.9861111;125.8333333;-113.2183954;Left-choroid-plexus;uFRVah;1;1;R4;LLRv1;Left;choroid-plexus
424;14;41;0.294250045;0;0.437339425;0.000891657;9964;214741.375;59.9771678;114.8860899;-98.53438373;Right-Cerebral-White-Matter;uFRVah;1;1;R4;LLRv1;Right;Cerebral-White-Matter
425;19;42;0.337713093;0;0.655501187;0.003932271;9397;202521.5469;55.39879749;113.1629775;-105.6177183;Right-Cerebral-Cortex;uFRVah;1;1;R4;LLRv1;Right;Cerebral-Cortex
426;12;43;0.419279685;0.248801783;1.174893737;0.015735808;529;11400.86133;71.61625709;111.020794;-103.5134654;Right-Lateral-Ventricle;uFRVah;1;1;R4;LLRv1;Right;Lateral-Ventricle
427;6;44;0.363837602;0.286503404;0.409251273;0.001359806;12;258.6206665;58.54166667;103.9583333;-128.7356365;Right-Inf-Lat-Vent;uFRVah;1;1;R4;LLRv1;Right;Inf-Lat-Vent
428;1;46;0.316767203;0.233961746;0.556808591;0.001324427;968;20862.06836;66.6322314;138.0862603;-147.7700239;Right-Cerebellum-White-Matter;uFRVah;1;1;R4;LLRv1;Right;Cerebellum-White-Matter
429;34;47;0.335444782;0;0.651865125;0.001747231;2218;47801.72266;62.11339044;144.5491434;-154.0343933;Right-Cerebellum-Cortex;uFRVah;1;1;R4;LLRv1;Right;Cerebellum-Cortex
430;13;49;0.317949522;0.272196233;0.381122023;0.000572177;203;4375;73.30049261;112.1428571;-109.9541408;Right-Thalamus;uFRVah;1;1;R4;LLRv1;Right;Thalamus
431;36;50;0.318209445;0.257039011;0.438464552;0.00081098;108;2327.586182;73.10185185;89.86111111;-101.5325718;Right-Caudate;uFRVah;1;1;R4;LLRv1;Right;Caudate
432;39;51;0.309050007;0.266358346;0.373988181;0.000549311;251;5409.482422;62.91832669;93.38645418;-111.8560287;Right-Putamen;uFRVah;1;1;R4;LLRv1;Right;Putamen
433;37;52;0.283222844;0.258808076;0.322609156;0.000144775;54;1163.793091;67.22222222;97.82407407;-113.6653941;Right-Pallidum;uFRVah;1;1;R4;LLRv1;Right;Pallidum
434;22;53;0.33464345;0.265332878;0.392075002;0.0005639;192;4137.930664;60.88541667;109.3098958;-127.8017284;Right-Hippocampus;uFRVah;1;1;R4;LLRv1;Right;Hippocampus
435;4;54;0.35905346;0.288330853;0.438003093;0.001088452;87;1875;65.40229885;93.04597701;-128.8545425;Right-Amygdala;uFRVah;1;1;R4;LLRv1;Right;Amygdala
436;26;58;0.374056697;0.329387844;0.413389474;0.000657022;23;495.6896362;80;83.04347826;-114.3928081;Head-ExtraCerebral;uFRVah;1;1;R4;LLRv1;;None
437;9;60;0.29393396;0.244197413;0.423212051;0.000966932;154;3318.965332;74.25324675;107.6461039;-121.3390102;Right-VentralDC;uFRVah;1;1;R4;LLRv1;Right;VentralDC
438;17;62;0.333204329;0.333204329;0.333204329;0;1;21.55172348;60;92.5;-120.6896596;;uFRVah;1;1;R4;LLRv1;;None
439;32;63;0.370936479;0.273753434;0.547206461;0.002619767;47;1012.93103;65.90425532;115.5851064;-112.8393296;Right-choroid-plexus;uFRVah;1;1;R4;LLRv1;Right;choroid-plexus
440;7;77;0.287768349;0.247125119;0.336992562;0.000360282;33;711.2068481;94.16666667;128.9393939;-105.0156787;WM-hypointensities;uFRVah;1;1;R4;LLRv1;;None
441;33;165;0.043149396;0;10;0.021673902;20996;452500;88.84227948;117.4580873;-104.5888919;;uFRVah;1;1;R4;LLRv1;;None
442;23;258;0.015396416;0;10;0.009400175;48176;1038275.813;86.98252242;109.3800336;-124.8383127;;uFRVah;1;1;R4;LLRv1;;None
443;28;259;0;0;0;0;685;14762.93066;93.52919708;31.41240876;-132.016113;;uFRVah;1;1;R4;LLRv1;;None
444;26;0;0.002468295;0;10;0.006130302;230432;4966206.5;0;0;0;Unknown;uFRVah;1;2;R4;LLRv1;;None
445;14;2;0.293785806;0.188323617;0.586792171;0.000978445;9664;208275.8594;112.6464197;120.4263245;-98.23162161;Left-Cerebral-White-Matter;uFRVah;1;2;R4;LLRv1;Left;Cerebral-White-Matter
446;18;3;0.339504701;0;1.365112185;0.004069747;9818;211594.8281;116.6971379;120.5477185;-104.8478914;Left-Cerebral-Cortex;uFRVah;1;2;R4;LLRv1;Left;Cerebral-Cortex
447;33;4;0.458994741;0.255773246;10;0.170315089;657;14159.48242;99.9086758;116.5715373;-104.2513037;Left-Lateral-Ventricle;uFRVah;1;2;R4;LLRv1;Left;Lateral-Ventricle
448;35;5;0.350792634;0.292724431;0.42258203;0.00212744;10;215.5172424;117.5;103.75;-130.3448318;Left-Inf-Lat-Vent;uFRVah;1;2;R4;LLRv1;Left;Inf-Lat-Vent
449;10;7;0.307577368;0.255646884;0.441155761;0.000692195;842;18146.55078;104.4447743;141.469715;-147.4977515;Left-Cerebellum-White-Matter;uFRVah;1;2;R4;LLRv1;Left;Cerebellum-White-Matter
450;7;8;0.336040111;0.226203829;0.979978859;0.001882787;2484;53534.48047;107.5030193;150.5243559;-153.2705908;Left-Cerebellum-Cortex;uFRVah;1;2;R4;LLRv1;Left;Cerebellum-Cortex
451;13;10;0.321658663;0.259044498;0.437113613;0.00098725;236;5086.206543;97.62711864;115.4872881;-110.9585084;Left-Thalamus;uFRVah;1;2;R4;LLRv1;Left;Thalamus
452;36;11;0.321636418;0.249650747;0.460305572;0.001102724;123;2650.862061;100.9146341;90.95528455;-103.1959677;Left-Caudate;uFRVah;1;2;R4;LLRv1;Left;Caudate
453;16;12;0.314018095;0.257979482;0.380238265;0.000665753;258;5560.344727;111.1724806;97.26744186;-111.2135838;Left-Putamen;uFRVah;1;2;R4;LLRv1;Left;Putamen
454;20;13;0.284383174;0.254645795;0.318265796;0.000237369;65;1400.862061;105.6153846;101.9230769;-113.7400576;Left-Pallidum;uFRVah;1;2;R4;LLRv1;Left;Pallidum
455;32;14;0.814205576;0.325548619;10;2.082294141;85;1831.896484;86.35294118;105.9117647;-116.1866171;3rd-Ventricle;uFRVah;1;2;R4;LLRv1;;None
456;0;15;0.511430662;0.292729527;3.235461235;0.148000331;74;1594.827515;86.79054054;129.0202703;-145.5731634;4th-Ventricle;uFRVah;1;2;R4;LLRv1;;None
457;9;16;0.299648435;0.226344794;0.417757183;0.000761299;601;12952.58594;87.29201331;116.4309484;-142.4465013;Brain-Stem;uFRVah;1;2;R4;LLRv1;;None
458;30;17;0.358699746;0.286904424;0.442719519;0.001006695;181;3900.862061;110.7872928;114.9723757;-126.7479563;Left-Hippocampus;uFRVah;1;2;R4;LLRv1;Left;Hippocampus
