,Unnamed: 0,SegId,Mean,Min,Max,Variance,Count,Volume,x,y,z,StructName,sub,ses,run,acq,rec,site,side,StructNameNoSide
94,18,16,0.299138307,0.237791032,0.6618855,0.0013951,615,13254.30957,87.1300813,116.9674797,-147.4011814,Brain-Stem,FTdBmY,1,1,R4,LLRv1,Cubric,,None
95,7,17,0.346989152,0.278258592,0.50647068,0.000792747,182,3922.413574,110.3159341,111.6895604,-134.9943202,Left-Hippocampus,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Hippocampus
96,31,18,0.363073588,0.298497617,0.467689037,0.001113999,63,1357.758545,108.2142857,96.03174603,-141.1056417,Left-Amygdala,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Amygdala
97,35,24,0.418146575,0,10,0.096159859,19256,415000,85.79936124,104.2663326,-105.3667153,CSF,FTdBmY,1,1,R4,LLRv1,Cubric,,None
98,37,26,0.354686366,0.29706198,0.468205035,0.002251141,31,668.1034546,96.85483871,81.53225806,-132.2580687,Left-Accumbens-area,FTdBmY,1,1,R4,LLRv1,Cubric,Left,Accumbens-area
99,3,28,0.304454059,0.263306946,0.427804857,0.0008863,157,3383.620605,97.62738854,105.5254777,-131.561612,Left-VentralDC,FTdBmY,1,1,R4,LLRv1,Cubric,Left,VentralDC
100,38,30,0.300078124,0.300078124,0.300078124,0,1,21.55172348,112.5,92.5,-131.034487,Left-vessel,FTdBmY,1,1,R4,LLRv1,Cubric,Left,vessel
101,13,31,0.480894385,0.299831241,1.049858689,0.024642972,42,905.1723633,105.8333333,116.9047619,-117.4876892,Left-choroid-plexus,FTdBmY,1,1,R4,LLRv1,Cubric,Left,choroid-plexus
102,10,41,0.292526617,0.226524636,0.608837366,0.000922362,11020,237500,63.81170599,107.0537659,-105.8238985,Right-Cerebral-White-Matter,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Cerebral-White-Matter
103,19,42,0.335809922,0,1.073367596,0.002166147,10049,216573.2656,59.6875311,107.9251667,-113.0786777,Right-Cerebral-Cortex,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Cerebral-Cortex
104,29,43,1.138172022,0.262492061,10,4.252365034,859,18512.92969,76.62689173,102.1711292,-108.3336725,Right-Lateral-Ventricle,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Lateral-Ventricle
105,1,44,0.36107488,0.347560018,0.374589741,0.000365303,2,43.10344696,58.75,97.5,-144.8275902,Right-Inf-Lat-Vent,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Inf-Lat-Vent
106,6,46,0.310008206,0.246768802,0.461112916,0.000766461,865,18642.24023,69.12716763,139.3930636,-150.7036117,Right-Cerebellum-White-Matter,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Cerebellum-White-Matter
107,26,47,0.329646944,0.221659705,0.655694544,0.001332986,2174,46853.44531,65.60717571,147.2263109,-156.1621711,Right-Cerebellum-Cortex,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Cerebellum-Cortex
108,24,49,0.344315658,0.260887772,0.930637419,0.006191751,257,5538.792969,77.87937743,106.1284047,-118.1403506,Right-Thalamus,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Thalamus
109,17,50,0.351443535,0.256519139,0.536228478,0.002863604,123,2650.862061,74.59349593,80.6097561,-117.1572795,Right-Caudate,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Caudate
110,15,51,0.300544127,0.258522481,0.373738736,0.000351009,301,6487.068848,65.07475083,87.93189369,-125.0544207,Right-Putamen,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Putamen
111,21,52,0.281075386,0.253857225,0.299156159,0.00010003,69,1487.06897,69.49275362,94.05797101,-124.2378854,Right-Pallidum,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Pallidum
112,34,53,0.337702783,0.273207992,0.398286104,0.000584849,179,3857.758545,64.18994413,109.8743017,-135.6964018,Right-Hippocampus,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Hippocampus
113,0,54,0.348179996,0.289431363,0.400370002,0.000895263,79,1702.586182,66.61392405,95.56962025,-140.8555257,Right-Amygdala,FTdBmY,1,1,R4,LLRv1,Cubric,Right,Amygdala
114,23,58,0.365340478,0.286637485,0.616107047,0.00497343,26,560.3447876,79.71153846,80.86538462,-132.0954949,Head-ExtraCerebral,FTdBmY,1,1,R4,LLRv1,Cubric,,None
115,14,60,0.294250676,0.258990079,0.395787805,0.000450541,149,3211.206787,76.91275168,105.0671141,-131.4973428,Right-VentralDC,FTdBmY,1,1,R4,LLRv1,Cubric,Right,VentralDC
116,9,63,0.531772177,0.302069485,1.499380946,0.041676408,56,1206.896484,74.01785714,112.0535714,-116.5640439,Right-choroid-plexus,FTdBmY,1,1,R4,LLRv1,Cubric,Right,choroid-plexus
117,32,77,0.313330653,0.253892183,0.515097737,0.002928352,71,1530.172363,94.08450704,108.415493,-107.2850945,WM-hypointensities,FTdBmY,1,1,R4,LLRv1,Cubric,,None
118,25,165,0.095884327,0,10,0.046472063,18119,390495.6875,91.05593576,103.2866052,-114.2713638,,FTdBmY,1,1,R4,LLRv1,Cubric,,None
119,36,258,0.006843044,0,10,0.004387094,50410,1086422.375,89.17665146,101.0601567,-132.3960121,,FTdBmY,1,1,R4,LLRv1,Cubric,,None
120,4,259,0,0,0,0,915,19719.82617,82.21857923,34.75956284,-161.0175278,,FTdBmY,1,1,R4,LLRv1,Cubric,,None
121,23,0,0.000250513,0,0.629647851,8.41E-05,224254,4833060,0,0,0,Unknown,FTdBmY,1,2,R4,LLRv1,Cubric,,None
122,2,2,0.295715838,0.227972835,0.612651706,0.000888819,11435,246443.9531,114.7990818,108.3508964,-107.2050466,Left-Cerebral-White-Matter,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Cerebral-White-Matter
123,19,3,0.338837027,0,1.37919867,0.002564316,10813,233038.7813,118.2470175,108.9091834,-114.1320997,Left-Cerebral-Cortex,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Cerebral-Cortex
124,9,4,1.270700961,0.261246651,10,4.785896281,1128,24310.34375,99.75398936,104.5899823,-110.9134309,Left-Lateral-Ventricle,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Lateral-Ventricle
125,5,7,0.304898186,0.249575973,0.434891284,0.000613467,764,16465.51758,104.7382199,140.0098168,-150.1444343,Left-Cerebellum-White-Matter,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Cerebellum-White-Matter
126,14,8,0.329358427,0,0.59950614,0.001147409,2331,50237.06641,110.2488202,149.7704848,-155.0200485,Left-Cerebellum-Cortex,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Cerebellum-Cortex
127,36,10,0.336535114,0.264339179,0.555937469,0.002690473,239,5150.861816,97.91841004,108.1589958,-120.2856775,Left-Thalamus,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Thalamus
128,35,11,0.373325884,0.295973033,0.626509428,0.002988051,109,2349.137939,99.7706422,83.37155963,-120.7845663,Left-Caudate,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Caudate
129,0,12,0.306230248,0.258483857,0.360550523,0.000332823,257,5538.792969,109.5428016,90.98249027,-126.4054786,Left-Putamen,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Putamen
130,21,13,0.285428887,0.266146094,0.335912138,0.000143121,60,1293.103394,105.1666667,96.04166667,-127.5862112,Left-Pallidum,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Pallidum
131,12,14,0.503572724,0.323791206,0.956172228,0.020347816,59,1271.551636,87.03389831,100.5084746,-128.1122194,3rd-Ventricle,FTdBmY,1,2,R4,LLRv1,Cubric,,None
132,30,15,0.379955977,0.280216664,0.860905588,0.007156552,65,1400.862061,86.07692308,130.3076923,-150.4509323,4th-Ventricle,FTdBmY,1,2,R4,LLRv1,Cubric,,None
133,17,16,0.299841546,0.245663881,0.688636959,0.00165092,596,12844.82715,86.61073826,118.2927852,-148.6577221,Brain-Stem,FTdBmY,1,2,R4,LLRv1,Cubric,,None
134,37,17,0.348324186,0.277103543,0.477983266,0.001174548,184,3965.51709,109.8233696,112.173913,-136.7691196,Left-Hippocampus,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Hippocampus
135,28,18,0.356807096,0.272040039,0.458045185,0.001324736,56,1206.896484,107.4553571,97.8125,-142.3029597,Left-Amygdala,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Amygdala
136,26,24,0.425693849,0,10,0.116064499,19144,412586.1875,84.95089845,104.3052654,-107.8476061,CSF,FTdBmY,1,2,R4,LLRv1,Cubric,,None
137,6,26,0.367118232,0.292723686,0.517588556,0.002882537,31,668.1034546,94.91935484,81.85483871,-134.2602934,Left-Accumbens-area,FTdBmY,1,2,R4,LLRv1,Cubric,Left,Accumbens-area
138,31,28,0.297935978,0.261393785,0.431394607,0.000541099,152,3275.862061,97.28618421,106.9901316,-132.7132529,Left-VentralDC,FTdBmY,1,2,R4,LLRv1,Cubric,Left,VentralDC
